"mp_pm_mpd","-.611776","-1.866386","-2.234318","-2.772405","-2.672227","-2.328359","-1.944933","-1.35083","-.552848","-.2629521",".2018516","1.702469","2.466622"
"",".4432142",".8986087",".7736658",".7766463",".7371685",".7850213",".883668","1.075819","1.227365","1.145612",".8981705",".9420722","1.430801"
